OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,Sales
O01196,2023-06-25,C0336,P0123,4,8698.0,0.2,27833.6
O01197,2024-05-13,C0156,P0159,5,13157.71,0.15,55920.27
O01198,2023-11-06,C0045,P0033,2,21671.95,0.0,43343.9
O01199,2023-01-17,C0357,P0049,1,10868.84,0.05,10325.4
O01200,2024-10-27,C0124,P0112,5,8425.83,0.1,37916.24
O01201,2024-04-19,C0076,P0122,4,4182.38,0.05,15893.04
O01202,2023-06-06,C0379,P0114,4,5979.15,0.15,20329.11
O01203,2024-08-22,C0125,P0052,3,4327.94,0.15,11036.25
O01204,2023-02-22,C0171,P0003,1,11630.39,0.15,9885.83
O01205,2024-03-01,C0435,P0127,5,1080.05,0.2,4320.2
O01206,2023-10-25,C0019,P0125,4,14773.66,0.2,47275.71
O01207,2024-09-18,C0479,P0125,2,15815.4,0.2,25304.64
O01208,2023-01-20,C0217,P0148,3,21355.89,0.1,57660.9
O01209,2024-10-25,C0214,P0122,1,4896.05,0.1,4406.45
O01210,2024-04-04,C0358,P0112,1,8341.08,0.05,7924.03
O01211,2024-04-25,C0177,P0113,2,5749.38,0.2,9199.01
O01212,2024-12-02,C0174,P0155,4,18515.68,0.1,66656.45
O01213,2024-12-29,C0200,P0107,3,16055.33,0.05,45757.69
O01214,2024-09-28,C0107,P0073,1,4995.79,0.05,4746.0
O01215,2023-06-27,C0103,P0041,5,22964.86,0.15,97600.65
O01216,2024-05-20,C0156,P0061,2,3463.92,0.0,6927.84
O01217,2024-01-03,C0452,P0067,3,21041.5,0.05,59968.27
O01218,2024-05-30,C0017,P0017,3,18415.0,0.2,44196.0
O01219,2023-08-21,C0062,P0144,2,8669.34,0.1,15604.81
O01220,2023-12-30,C0394,P0012,5,14733.63,0.05,69984.74
O01221,2024-12-07,C0448,P0132,5,1698.32,0.0,8491.6
O01222,2024-03-24,C0410,P0118,1,29046.42,0.2,23237.14
O01223,2024-09-16,C0401,P0027,5,5905.58,0.0,29527.9
O01224,2023-06-21,C0323,P0031,2,4374.13,0.05,8310.85
O01225,2023-10-27,C0363,P0114,5,6029.08,0.0,30145.4
O01226,2023-06-07,C0332,P0094,3,3089.08,0.0,9267.24
O01227,2023-07-26,C0225,P0107,1,13562.08,0.15,11527.77
O01228,2023-12-16,C0147,P0130,2,16430.29,0.1,29574.52
O01229,2024-02-29,C0185,P0063,2,18084.6,0.2,28935.36
O01230,2024-03-07,C0404,P0059,2,27790.86,0.15,47244.46
O01231,2024-02-24,C0460,P0118,5,27642.29,0.1,124390.31
O01232,2023-01-31,C0227,P0038,1,16331.53,0.2,13065.22
O01233,2023-03-13,C0044,P0087,3,12489.77,0.05,35595.84
O01234,2024-03-20,C0032,P0101,1,18236.45,0.05,17324.63
O01235,2024-08-11,C0030,P0134,3,7083.57,0.2,17000.57
O01236,2023-11-08,C0370,P0081,3,11225.78,0.1,30309.61
O01237,2024-06-24,C0313,P0038,4,15053.14,0.05,57201.93
O01238,2024-07-11,C0320,P0159,4,14582.06,0.15,49579.0
O01239,2023-07-22,C0452,P0078,1,11835.14,0.1,10651.63
O01240,2024-02-04,C0372,P0033,5,29340.96,0.1,132034.32
O01241,2023-08-07,C0048,P0131,5,14010.85,0.1,63048.83
O01242,2024-10-12,C0082,P0006,1,7130.18,0.2,5704.14
O01243,2024-08-29,C0133,P0062,3,12798.28,0.2,30715.87
O01244,2023-04-24,C0375,P0016,3,15041.14,0.2,36098.74
O01245,2023-12-29,C0064,P0013,1,23161.76,0.2,18529.41
O01246,2023-01-06,C0233,P0087,2,14089.74,0.2,22543.58
O01247,2024-08-02,C0366,P0137,5,2928.45,0.1,13178.02
O01248,2023-10-19,C0342,P0147,2,14003.17,0.2,22405.07
O01249,2023-09-11,C0054,P0084,5,12355.41,0.1,55599.35
O01250,2024-04-10,C0051,P0038,4,16853.42,0.0,67413.68
O01251,2023-04-05,C0032,P0109,2,17258.83,0.15,29340.01
O01252,2023-03-21,C0190,P0135,4,13107.4,0.2,41943.68
O01253,2024-02-09,C0447,P0068,5,5816.49,0.15,24720.08
O01254,2024-03-26,C0353,P0126,4,4301.61,0.05,16346.12
O01255,2024-06-01,C0066,P0125,4,13145.15,0.2,42064.48
O01256,2024-06-25,C0061,P0055,4,1093.08,0.05,4153.7
O01257,2024-07-26,C0190,P0031,5,4304.03,0.0,21520.15
O01258,2023-05-04,C0190,P0147,3,11278.53,0.05,32143.81
O01259,2023-05-01,C0191,P0079,3,11760.75,0.15,29989.91
O01260,2023-01-29,C0406,P0037,2,19113.58,0.15,32493.09
O01261,2023-02-19,C0480,P0079,3,11423.03,0.15,29128.73
O01262,2023-01-03,C0063,P0141,3,13599.4,0.0,40798.2
O01263,2024-03-03,C0247,P0147,3,13402.57,0.1,36186.94
O01264,2024-01-22,C0244,P0156,2,23423.46,0.2,37477.54
O01265,2024-10-13,C0236,P0116,4,17741.3,0.1,63868.68
O01266,2023-04-02,C0410,P0160,5,8017.17,0.05,38081.56
O01267,2024-02-09,C0174,P0139,1,14588.07,0.15,12399.86
O01268,2023-10-12,C0331,P0023,2,20743.42,0.2,33189.47
O01269,2024-10-07,C0408,P0080,5,14072.41,0.2,56289.64
O01270,2023-03-29,C0099,P0159,5,14071.88,0.0,70359.4
O01271,2024-08-06,C0268,P0049,4,11946.49,0.0,47785.96
O01272,2023-05-04,C0338,P0137,2,3643.46,0.1,6558.23
O01273,2023-07-30,C0126,P0149,4,19573.73,0.2,62635.94
O01274,2024-09-13,C0165,P0103,5,1709.68,0.0,8548.4
O01275,2023-12-15,C0224,P0047,4,11045.15,0.2,35344.48
O01276,2023-11-21,C0196,P0066,1,13038.3,0.0,13038.3
O01277,2024-07-08,C0087,P0074,2,833.41,0.0,1666.82
O01278,2023-06-07,C0158,P0105,2,16660.41,0.1,29988.74
O01279,2023-07-05,C0014,P0015,3,9012.82,0.1,24334.61
O01280,2023-05-26,C0212,P0083,3,21711.34,0.0,65134.02
O01281,2023-02-23,C0104,P0062,5,12281.12,0.15,52194.76
O01282,2024-06-04,C0386,P0130,4,21437.92,0.1,77176.51
O01283,2023-03-04,C0163,P0119,5,15594.38,0.15,66276.11
O01284,2023-01-30,C0209,P0060,1,9761.74,0.2,7809.39
O01285,2024-11-22,C0052,P0064,5,847.5,0.05,4025.62
O01286,2023-11-08,C0291,P0105,4,16808.66,0.2,53787.71
O01287,2023-07-28,C0401,P0037,3,17797.33,0.05,50722.39
O01288,2023-09-09,C0276,P0109,5,17127.71,0.0,85638.55
O01289,2024-04-20,C0493,P0159,3,14394.2,0.05,41023.47
O01290,2023-01-01,C0031,P0124,3,429.72,0.15,1095.79
O01291,2023-12-26,C0432,P0055,5,1217.64,0.1,5479.38
O01292,2023-02-16,C0083,P0137,5,2767.59,0.0,13837.95
O01293,2024-02-09,C0358,P0032,2,23951.29,0.1,43112.32
O01294,2024-03-18,C0108,P0157,5,2884.33,0.1,12979.49
O01295,2024-11-29,C0485,P0088,3,2469.2,0.15,6296.46
O01296,2023-10-07,C0126,P0083,3,20565.94,0.2,49358.26
O01297,2023-12-03,C0009,P0035,1,21302.1,0.0,21302.1
O01298,2023-01-10,C0345,P0045,4,10954.41,0.15,37244.99
O01299,2024-02-07,C0276,P0021,1,15358.73,0.15,13054.92
O01300,2024-11-19,C0064,P0091,4,15823.08,0.1,56963.09
O01301,2024-02-01,C0091,P0003,1,11053.36,0.05,10500.69
O01302,2024-03-31,C0005,P0057,1,24050.8,0.1,21645.72
O01303,2023-07-16,C0047,P0158,3,7141.98,0.05,20354.64
O01304,2023-08-28,C0253,P0093,1,11133.27,0.2,8906.62
O01305,2023-08-03,C0004,P0051,4,9725.74,0.1,35012.66
O01306,2024-08-05,C0257,P0127,2,1065.83,0.2,1705.33
O01307,2024-11-19,C0350,P0155,5,18800.83,0.2,75203.32
O01308,2023-05-12,C0382,P0017,2,17424.98,0.2,27879.97
O01309,2023-08-22,C0452,P0134,3,6575.2,0.0,19725.6
O01310,2024-12-10,C0348,P0137,5,2947.17,0.2,11788.68
O01311,2024-04-09,C0002,P0110,1,25065.88,0.1,22559.29
O01312,2024-03-18,C0433,P0105,3,17032.92,0.2,40879.01
O01313,2024-04-22,C0254,P0093,5,12890.14,0.05,61228.16
O01314,2023-02-18,C0143,P0108,5,3352.64,0.0,16763.2
O01315,2024-02-06,C0100,P0086,1,11837.05,0.0,11837.05
O01316,2023-08-20,C0354,P0109,1,19616.58,0.05,18635.75
O01317,2023-06-18,C0169,P0080,1,13992.97,0.0,13992.97
O01318,2023-01-29,C0246,P0111,1,25903.66,0.1,23313.29
O01319,2023-09-14,C0127,P0028,4,11643.35,0.1,41916.06
O01320,2023-02-25,C0421,P0086,5,11556.67,0.0,57783.35
O01321,2024-09-06,C0318,P0113,1,5957.13,0.2,4765.7
O01322,2023-05-08,C0044,P0016,1,15629.03,0.0,15629.03
O01323,2023-05-11,C0032,P0114,1,5663.59,0.15,4814.05
O01324,2023-03-09,C0053,P0015,5,8043.39,0.15,34184.41
O01325,2024-02-16,C0050,P0159,4,12617.92,0.2,40377.34
O01326,2024-11-06,C0320,P0003,4,10782.34,0.15,36659.96
O01327,2024-09-27,C0318,P0026,3,24877.11,0.0,74631.33
O01328,2024-04-09,C0265,P0085,5,1652.9,0.0,8264.5
O01329,2023-01-13,C0305,P0018,5,23783.56,0.05,112971.91
O01330,2024-08-09,C0065,P0131,3,14208.22,0.15,36230.96
O01331,2024-09-27,C0228,P0048,2,20522.96,0.0,41045.92
O01332,2023-03-03,C0066,P0080,5,13204.84,0.1,59421.78
O01333,2023-11-15,C0299,P0139,2,11398.79,0.1,20517.82
O01334,2024-09-09,C0176,P0075,3,23574.17,0.2,56578.01
O01335,2024-08-23,C0337,P0038,1,14069.75,0.2,11255.8
O01336,2023-02-25,C0217,P0089,2,18251.39,0.05,34677.64
O01337,2023-03-12,C0175,P0049,4,12652.2,0.15,43017.48
O01338,2024-09-06,C0355,P0085,5,1862.77,0.1,8382.47
O01339,2024-09-22,C0154,P0108,3,3052.28,0.15,7783.31
O01340,2023-02-13,C0254,P0057,1,23230.55,0.05,22069.02
O01341,2024-04-22,C0320,P0055,2,1095.58,0.1,1972.04
O01342,2024-01-20,C0106,P0103,2,2187.48,0.0,4374.96
O01343,2024-01-07,C0006,P0019,3,20113.3,0.0,60339.9
O01344,2023-05-26,C0149,P0113,2,5967.69,0.1,10741.84
O01345,2023-02-14,C0500,P0008,2,7128.51,0.05,13544.17
O01346,2023-08-13,C0454,P0068,2,5531.81,0.2,8850.9
O01347,2023-09-09,C0092,P0051,1,9947.15,0.1,8952.43
O01348,2023-04-14,C0011,P0036,4,14741.9,0.0,58967.6
O01349,2023-12-13,C0480,P0054,3,10619.83,0.1,28673.54
O01350,2024-01-17,C0339,P0044,5,27142.07,0.2,108568.28
O01351,2024-03-20,C0450,P0017,1,16758.04,0.05,15920.14
O01352,2023-07-14,C0099,P0137,4,3380.41,0.1,12169.48
O01353,2024-09-05,C0220,P0063,1,18135.59,0.2,14508.47
O01354,2023-07-13,C0438,P0138,3,8223.57,0.1,22203.64
O01355,2023-09-11,C0028,P0072,2,3996.0,0.2,6393.6
O01356,2024-05-15,C0108,P0021,4,16537.25,0.2,52919.2
O01357,2023-03-08,C0086,P0131,4,16019.67,0.2,51262.94
O01358,2024-01-19,C0256,P0133,4,14566.73,0.1,52440.23
O01359,2024-06-22,C0356,P0124,4,413.79,0.2,1324.13
O01360,2024-02-15,C0327,P0150,1,675.52,0.05,641.74
O01361,2024-04-07,C0442,P0061,4,3109.61,0.15,10572.67
O01362,2024-01-22,C0293,P0041,3,21281.5,0.0,63844.5
O01363,2023-05-18,C0385,P0022,3,2535.98,0.1,6847.15
O01364,2023-08-24,C0299,P0011,4,19501.07,0.1,70203.85
O01365,2024-03-12,C0231,P0120,4,909.56,0.15,3092.5
O01366,2023-11-21,C0140,P0098,1,5535.91,0.05,5259.11
O01367,2023-09-29,C0331,P0020,3,9226.36,0.1,24911.17
O01368,2024-05-28,C0263,P0140,1,1554.74,0.05,1477.0
O01369,2023-04-11,C0061,P0019,3,20173.09,0.05,57493.31
O01370,2023-12-08,C0101,P0085,3,1714.82,0.1,4630.01
O01371,2023-07-15,C0362,P0155,2,24089.02,0.2,38542.43
O01372,2023-09-25,C0005,P0077,3,1768.29,0.15,4509.14
O01373,2024-02-20,C0421,P0149,1,22248.49,0.2,17798.79
O01374,2023-06-02,C0444,P0102,2,3836.96,0.05,7290.22
O01375,2024-04-30,C0120,P0133,5,17585.39,0.15,74737.91
O01376,2024-04-17,C0175,P0022,3,2854.55,0.15,7279.1
O01377,2024-12-15,C0214,P0054,4,10599.19,0.2,33917.41
O01378,2023-01-31,C0192,P0036,5,15689.58,0.1,70603.11
O01379,2023-01-10,C0256,P0091,3,13160.55,0.15,33559.4
O01380,2024-12-03,C0386,P0104,5,2495.77,0.2,9983.08
O01381,2023-01-24,C0291,P0009,2,15369.76,0.1,27665.57
O01382,2024-08-04,C0323,P0155,5,21360.81,0.15,90783.44
O01383,2024-01-26,C0105,P0101,1,17564.33,0.05,16686.11
O01384,2024-05-01,C0056,P0085,5,2085.13,0.1,9383.09
O01385,2023-04-06,C0088,P0027,5,6192.55,0.2,24770.2
O01386,2024-05-15,C0014,P0048,2,20038.38,0.15,34065.25
O01387,2023-10-18,C0106,P0060,3,11024.04,0.0,33072.12
O01388,2024-04-10,C0030,P0095,5,18869.33,0.1,84911.99
O01389,2024-02-25,C0201,P0041,1,20393.34,0.15,17334.34
O01390,2024-05-04,C0381,P0018,4,24896.87,0.05,94608.11
O01391,2023-05-14,C0446,P0053,3,2750.22,0.15,7013.06
O01392,2023-06-12,C0310,P0148,3,21577.23,0.2,51785.35
O01393,2024-12-02,C0235,P0071,2,18967.28,0.05,36037.83
O01394,2024-04-01,C0033,P0103,5,2176.15,0.2,8704.6
O01395,2023-12-03,C0467,P0146,4,9923.53,0.2,31755.3
O01396,2023-02-10,C0378,P0024,3,3826.62,0.15,9757.88
O01397,2023-12-22,C0359,P0077,4,1664.7,0.05,6325.86
O01398,2024-03-01,C0128,P0046,5,26383.46,0.15,112129.7
O01399,2024-01-29,C0467,P0047,5,11329.74,0.0,56648.7
O01400,2023-09-03,C0454,P0041,3,25729.9,0.2,61751.76
O01401,2023-10-26,C0342,P0018,2,24585.35,0.15,41795.09
O01402,2024-07-20,C0063,P0095,1,23956.3,0.2,19165.04
O01403,2023-11-30,C0210,P0116,2,18376.44,0.2,29402.3
O01404,2023-02-15,C0237,P0007,1,15698.97,0.15,13344.12
O01405,2024-01-26,C0176,P0103,2,1924.81,0.0,3849.62
O01406,2023-09-14,C0059,P0035,3,21692.2,0.15,55315.11
O01407,2024-05-11,C0237,P0018,1,22164.21,0.05,21056.0
O01408,2024-12-31,C0487,P0113,2,5684.34,0.1,10231.81
O01409,2023-06-15,C0088,P0005,5,8912.91,0.1,40108.1
O01410,2023-05-08,C0274,P0101,2,15120.95,0.0,30241.9
O01411,2024-11-24,C0140,P0040,4,6004.41,0.05,22816.76
O01412,2023-02-05,C0458,P0137,2,3132.8,0.0,6265.6
O01413,2024-10-12,C0416,P0134,1,7019.46,0.1,6317.51
O01414,2024-03-30,C0027,P0154,1,686.19,0.15,583.26
O01415,2023-07-26,C0476,P0064,3,911.59,0.05,2598.03
O01416,2023-04-04,C0009,P0108,1,3919.05,0.1,3527.15
O01417,2023-07-16,C0349,P0017,2,21472.72,0.0,42945.44
O01418,2024-11-11,C0086,P0043,1,1838.25,0.0,1838.25
O01419,2023-12-01,C0166,P0144,2,9039.83,0.2,14463.73
O01420,2024-02-09,C0481,P0110,1,20743.51,0.0,20743.51
O01421,2024-01-01,C0166,P0045,1,10445.26,0.1,9400.73
O01422,2023-01-13,C0200,P0055,4,1007.2,0.1,3625.92
O01423,2024-10-27,C0320,P0095,1,19253.98,0.05,18291.28
O01424,2024-02-25,C0155,P0154,4,915.3,0.0,3661.2
O01425,2024-12-30,C0275,P0146,2,9279.73,0.0,18559.46
O01426,2024-09-06,C0167,P0100,2,2567.59,0.1,4621.66
O01427,2024-11-13,C0247,P0018,3,18597.57,0.2,44634.17
O01428,2024-04-04,C0196,P0131,2,14885.5,0.0,29771.0
O01429,2023-08-27,C0011,P0158,1,6139.32,0.15,5218.42
O01430,2023-09-07,C0318,P0021,1,13485.53,0.15,11462.7
O01431,2023-10-31,C0104,P0039,4,22237.99,0.0,88951.96
O01432,2023-09-01,C0473,P0154,4,855.51,0.1,3079.84
O01433,2023-05-18,C0143,P0082,1,1385.06,0.15,1177.3
O01434,2024-10-25,C0417,P0074,1,846.58,0.1,761.92
O01435,2023-12-17,C0125,P0053,5,2423.43,0.05,11511.29
O01436,2024-12-04,C0357,P0057,5,24834.24,0.2,99336.96
O01437,2023-11-26,C0094,P0114,1,5223.99,0.15,4440.39
O01438,2023-03-13,C0489,P0050,1,20190.01,0.05,19180.51
O01439,2023-07-29,C0065,P0024,2,3766.16,0.05,7155.7
O01440,2023-08-30,C0260,P0021,4,16228.98,0.1,58424.33
O01441,2023-06-18,C0370,P0051,2,10790.02,0.2,17264.03
O01442,2023-09-12,C0156,P0074,5,908.88,0.05,4317.18
O01443,2023-10-06,C0442,P0124,1,475.05,0.1,427.55
O01444,2024-02-12,C0194,P0043,4,1853.17,0.2,5930.14
O01445,2024-09-16,C0377,P0111,2,27663.42,0.15,47027.81
O01446,2023-01-21,C0391,P0098,4,6810.44,0.1,24517.58
O01447,2024-09-01,C0276,P0040,5,6716.43,0.1,30223.94
O01448,2024-01-25,C0238,P0079,4,11683.59,0.2,37387.49
O01449,2024-09-12,C0247,P0019,3,20884.83,0.15,53256.32
O01450,2023-07-20,C0080,P0049,1,10147.5,0.2,8118.0
O01451,2024-01-19,C0252,P0104,4,3020.07,0.1,10872.25
O01452,2024-01-29,C0251,P0079,5,10867.02,0.0,54335.1
O01453,2023-05-08,C0198,P0145,2,17654.63,0.15,30012.87
O01454,2023-09-19,C0395,P0090,5,7811.15,0.1,35150.18
O01455,2024-12-14,C0030,P0099,4,12798.36,0.05,48633.77
O01456,2024-05-04,C0018,P0093,1,12664.04,0.05,12030.84
O01457,2023-09-25,C0310,P0117,2,19447.33,0.2,31115.73
O01458,2024-08-15,C0488,P0042,1,21009.78,0.0,21009.78
O01459,2024-10-21,C0365,P0099,4,12689.69,0.0,50758.76
O01460,2024-06-14,C0466,P0049,4,10709.41,0.15,36411.99
O01461,2023-09-16,C0355,P0078,5,15787.5,0.15,67096.88
O01462,2024-08-23,C0158,P0106,1,12828.01,0.2,10262.41
O01463,2023-12-19,C0417,P0037,3,18923.93,0.15,48256.02
O01464,2024-12-16,C0158,P0002,2,16881.75,0.0,33763.5
O01465,2023-04-10,C0036,P0107,5,14338.71,0.1,64524.19
O01466,2024-03-17,C0088,P0046,3,22241.44,0.05,63388.1
O01467,2023-07-22,C0250,P0047,5,14725.84,0.15,62584.82
O01468,2024-08-03,C0417,P0055,2,1000.7,0.05,1901.33
O01469,2023-07-16,C0133,P0105,4,20028.91,0.2,64092.51
O01470,2023-04-22,C0445,P0043,1,1767.08,0.15,1502.02
O01471,2023-05-08,C0142,P0017,3,16093.58,0.05,45866.7
O01472,2024-05-04,C0249,P0026,1,20562.36,0.0,20562.36
O01473,2024-11-12,C0299,P0011,1,17700.6,0.0,17700.6
O01474,2024-01-20,C0309,P0134,3,8229.76,0.15,20985.89
O01475,2023-12-12,C0310,P0110,3,21705.96,0.1,58606.09
O01476,2023-11-19,C0419,P0062,3,12572.13,0.15,32058.93
O01477,2024-09-17,C0030,P0092,3,28298.85,0.0,84896.55
O01478,2024-04-12,C0446,P0103,2,1697.87,0.0,3395.74
O01479,2024-06-27,C0144,P0064,3,797.76,0.15,2034.29
O01480,2024-06-11,C0212,P0049,1,13722.47,0.1,12350.22
O01481,2023-01-18,C0325,P0093,1,13663.67,0.1,12297.3
O01482,2024-11-25,C0228,P0060,5,10458.11,0.2,41832.44
O01483,2023-03-25,C0179,P0110,4,25991.02,0.0,103964.08
O01484,2024-01-30,C0151,P0156,2,23089.92,0.2,36943.87
O01485,2024-08-08,C0402,P0130,1,16677.32,0.0,16677.32
O01486,2023-11-05,C0427,P0141,4,14084.43,0.15,47887.06
O01487,2023-04-29,C0247,P0139,2,11776.26,0.05,22374.89
O01488,2024-11-06,C0359,P0023,1,19109.51,0.0,19109.51
O01489,2023-06-14,C0476,P0084,4,13037.4,0.05,49542.12
O01490,2023-09-21,C0341,P0122,1,5153.6,0.2,4122.88
O01491,2024-10-10,C0372,P0126,1,4267.58,0.1,3840.82
O01492,2023-08-18,C0478,P0148,5,18197.12,0.1,81887.04
O01493,2024-01-22,C0467,P0098,5,7022.47,0.15,29845.5
O01494,2023-08-27,C0115,P0067,1,18671.74,0.0,18671.74
O01495,2023-04-02,C0175,P0152,2,16149.76,0.0,32299.52
O01496,2024-08-09,C0189,P0033,3,29044.14,0.2,69705.94
O01497,2023-01-02,C0160,P0016,5,16419.67,0.15,69783.6
O01498,2024-03-09,C0164,P0094,2,2829.94,0.2,4527.9
O01499,2024-08-27,C0114,P0028,4,10750.45,0.15,36551.53
O01500,2023-11-20,C0075,P0076,2,8593.43,0.15,14608.83
O01501,2023-05-31,C0308,P0073,2,5112.76,0.0,10225.52
O01502,2024-09-05,C0164,P0080,5,15503.11,0.0,77515.55
O01503,2023-10-08,C0435,P0147,4,13666.57,0.05,51932.97
O01504,2024-05-21,C0150,P0097,1,6652.57,0.1,5987.31
O01505,2023-06-06,C0424,P0054,2,11428.7,0.0,22857.4
O01506,2023-07-03,C0439,P0125,4,13919.95,0.05,52895.81
O01507,2023-01-23,C0281,P0101,3,16965.1,0.15,43261.0
O01508,2023-12-23,C0388,P0101,4,15090.14,0.1,54324.5
O01509,2023-10-17,C0357,P0050,5,18754.7,0.05,89084.82
O01510,2023-11-28,C0386,P0149,1,24857.31,0.1,22371.58
O01511,2024-04-13,C0336,P0042,5,21162.44,0.15,89940.37
O01512,2023-10-26,C0460,P0038,2,13979.08,0.05,26560.25
O01513,2024-10-28,C0005,P0093,5,10476.43,0.05,49763.04
O01514,2024-01-21,C0487,P0110,2,25567.54,0.0,51135.08
O01515,2023-12-31,C0499,P0122,2,5575.47,0.0,11150.94
O01516,2024-06-11,C0333,P0087,5,12617.26,0.05,59931.99
O01517,2024-10-04,C0370,P0104,2,2278.38,0.05,4328.92
O01518,2024-02-11,C0251,P0078,5,15731.75,0.15,66859.94
O01519,2024-12-09,C0408,P0023,4,21689.55,0.15,73744.47
O01520,2023-10-09,C0324,P0114,3,5125.59,0.0,15376.77
O01521,2023-03-26,C0063,P0126,5,3580.77,0.2,14323.08
O01522,2024-08-09,C0294,P0123,3,8702.85,0.0,26108.55
O01523,2024-08-30,C0093,P0099,4,13768.75,0.15,46813.75
O01524,2023-11-02,C0293,P0033,1,24113.31,0.2,19290.65
O01525,2023-07-09,C0208,P0006,4,6475.47,0.2,20721.5
O01526,2024-06-26,C0251,P0017,5,20768.67,0.2,83074.68
O01527,2024-12-31,C0420,P0032,2,25609.63,0.0,51219.26
O01528,2023-07-05,C0442,P0154,2,675.56,0.15,1148.45
O01529,2023-11-18,C0063,P0011,2,19876.59,0.05,37765.52
O01530,2023-03-31,C0288,P0066,1,12901.6,0.0,12901.6
O01531,2024-06-02,C0153,P0094,5,2528.62,0.0,12643.1
O01532,2023-09-12,C0154,P0012,5,17844.56,0.1,80300.52
O01533,2024-11-05,C0274,P0114,2,6175.11,0.1,11115.2
O01534,2024-06-19,C0467,P0091,5,14543.7,0.05,69082.57
O01535,2024-12-05,C0051,P0012,2,13606.9,0.05,25853.11
O01536,2023-11-03,C0439,P0056,2,12039.55,0.05,22875.14
O01537,2024-08-28,C0184,P0072,2,3860.19,0.15,6562.32
O01538,2023-03-18,C0282,P0066,3,14254.17,0.05,40624.38
O01539,2024-02-14,C0234,P0022,3,2720.17,0.05,7752.48
O01540,2024-07-02,C0105,P0019,3,27097.51,0.05,77227.9
O01541,2024-01-17,C0289,P0131,5,13332.74,0.05,63330.51
O01542,2023-11-20,C0404,P0112,4,7953.08,0.2,25449.86
O01543,2023-09-11,C0040,P0070,1,23666.63,0.2,18933.3
O01544,2024-02-21,C0034,P0085,1,1748.58,0.1,1573.72
O01545,2023-10-07,C0075,P0058,3,15208.47,0.15,38781.6
O01546,2023-08-16,C0194,P0027,1,6188.52,0.1,5569.67
O01547,2024-08-25,C0421,P0126,1,3946.71,0.2,3157.37
O01548,2023-10-16,C0283,P0070,5,20548.05,0.0,102740.25
O01549,2023-06-24,C0163,P0100,2,2578.53,0.2,4125.65
O01550,2024-07-18,C0305,P0104,4,2735.29,0.1,9847.04
O01551,2023-01-10,C0352,P0132,2,1692.4,0.05,3215.56
O01552,2024-01-23,C0291,P0069,1,9839.46,0.1,8855.51
O01553,2024-12-25,C0399,P0064,5,789.37,0.15,3354.82
O01554,2023-07-07,C0225,P0091,4,14384.56,0.1,51784.42
O01555,2024-03-14,C0267,P0059,3,26490.94,0.0,79472.82
O01556,2023-11-09,C0209,P0081,1,13777.0,0.0,13777.0
O01557,2023-09-03,C0484,P0024,2,3746.65,0.0,7493.3
O01558,2023-10-20,C0284,P0127,1,1198.3,0.15,1018.55
O01559,2024-11-24,C0261,P0035,4,20598.23,0.2,65914.34
O01560,2024-12-15,C0064,P0104,1,2754.92,0.0,2754.92
O01561,2024-03-11,C0360,P0137,3,2938.64,0.2,7052.74
O01562,2024-12-01,C0312,P0011,5,19120.83,0.05,90823.94
O01563,2024-11-21,C0477,P0135,2,11484.11,0.1,20671.4
O01564,2023-05-17,C0264,P0091,1,14032.9,0.15,11927.97
O01565,2023-06-24,C0192,P0029,3,21957.71,0.05,62579.47
O01566,2024-07-06,C0436,P0031,3,3643.15,0.1,9836.51
O01567,2023-09-29,C0110,P0001,5,11249.45,0.1,50622.53
O01568,2024-10-20,C0264,P0010,4,16617.63,0.15,56499.94
O01569,2023-02-28,C0183,P0002,5,15196.43,0.1,68383.93
O01570,2023-12-29,C0055,P0002,3,17231.12,0.05,49108.69
O01571,2024-02-16,C0182,P0003,1,10943.64,0.05,10396.46
O01572,2023-03-28,C0271,P0132,2,1569.8,0.15,2668.66
O01573,2023-01-08,C0080,P0065,2,6470.59,0.1,11647.06
O01574,2023-11-03,C0187,P0110,2,22858.05,0.1,41144.49
O01575,2023-04-22,C0225,P0113,2,5100.32,0.15,8670.54
O01576,2023-01-06,C0184,P0051,1,9993.01,0.0,9993.01
O01577,2023-05-17,C0203,P0108,3,3826.51,0.05,10905.55
O01578,2024-11-13,C0102,P0123,3,7249.9,0.15,18487.24
O01579,2024-07-17,C0254,P0033,3,27452.55,0.15,70004.0
O01580,2024-05-28,C0372,P0100,2,2382.39,0.0,4764.78
O01581,2023-01-22,C0065,P0040,3,6278.57,0.05,17893.92
O01582,2023-02-23,C0348,P0088,4,2467.08,0.0,9868.32
O01583,2024-03-20,C0246,P0075,3,20505.05,0.15,52287.88
O01584,2023-09-11,C0317,P0040,5,5673.63,0.1,25531.34
O01585,2023-04-28,C0443,P0068,2,6116.38,0.15,10397.85
O01586,2023-07-23,C0243,P0027,5,7109.41,0.05,33769.7
O01587,2024-08-28,C0323,P0039,2,21606.28,0.15,36730.68
O01588,2023-02-09,C0141,P0050,2,18948.77,0.2,30318.03
O01589,2023-07-24,C0047,P0014,4,20228.71,0.1,72823.36
O01590,2024-12-17,C0325,P0060,2,9978.43,0.15,16963.33
O01591,2023-03-04,C0262,P0110,1,21243.47,0.1,19119.12
O01592,2024-01-08,C0144,P0090,4,6767.54,0.0,27070.16
O01593,2023-07-06,C0021,P0001,1,12204.23,0.1,10983.81
O01594,2023-08-06,C0147,P0121,3,24326.45,0.0,72979.35
